VIN110,County,City,State,PostalCode,ModelYear,Make,Model,VehicleType,CAFVEligibility,ElectricRange,BaseMSRP,LegislativeDistrict,DOLVehicleID,ElectricUtility,CensusTract,Latitude,Longitude
1N4AZ1CP464,King,Bellevue,WA,93081,2018,Tesla,Model 3,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,82.0,0,23,308600098,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,47.05507626946287,-122.02867554043942
1N4AZ1CP465,King,Bellevue,WA,96185,2016,Tesla,Model Y,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,127.0,0,27,342827222,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,46.944198866787616,-122.98339333200704
1N4AZ1CP466,Los Angeles,Los Angeles,WA,91080,2021,Ford,F-150 Lightning,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,138.0,0,28,785321551,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,46.89585248418419,-121.58834846682923
1N4AZ1CP467,King,Seattle,WA,96520,2021,Chevrolet,Bolt EV,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,253.0,0,17,120664380,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,47.331044259926436,-122.2793876720053
1N4AZ1CP468,San Francisco,San Francisco,WA,90107,2023,Nissan,Ariya,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,184.0,0,24,130981703,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,46.12974070649879,-121.82052839214225
1N4AZ1CP469,Multnomah,Portland,WA,94338,2017,Chevrolet,Bolt EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,166.0,0,25,690097102,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,47.27179082643894,-122.66531011599848
1N4AZ1CP470,Los Angeles,Los Angeles,WA,90535,2018,Chevrolet,Volt,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,111.0,0,31,325554464,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,46.5113766487775,-121.13268304280095
1N4AZ1CP471,San Francisco,San Francisco,WA,97083,2015,Ford,Mustang Mach-E,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,81.0,0,24,415307469,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,47.30400572602332,-122.31051196589323
1N4AZ1CP472,Multnomah,Portland,WA,97635,2021,Tesla,Model S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,283.0,0,39,434959926,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,46.0787305760695,-121.80391899847059
1N4AZ1CP473,Multnomah,Portland,WA,97167,2019,Nissan,Leaf,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,295.0,0,45,349526623,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,46.847460442782435,-121.1946394782847
1N4AZ1CP474,King,Bellevue,WA,91176,2021,Audi,Q4 e-tron,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,260.0,0,4,262226016,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,47.885085940427565,-122.70649255857944
1N4AZ1CP475,King,Bellevue,WA,96174,2021,Audi,e-tron,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,147.0,0,32,842168376,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,47.106706998547196,-121.38183704939627
1N4AZ1CP476,King,Seattle,WA,97218,2019,Tesla,Model S,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,112.0,0,27,864121873,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,47.07304260351285,-122.12792884468219
1N4AZ1CP477,Multnomah,Portland,WA,94088,2024,Ford,Mustang Mach-E,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,181.0,0,22,911439088,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,46.37755891805123,-121.92137576555747
1N4AZ1CP478,Multnomah,Portland,WA,91123,2024,Nissan,Ariya,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,263.0,0,27,757066400,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,46.26315018245013,-122.80068205836209
1N4AZ1CP479,Los Angeles,Los Angeles,WA,94616,2015,Ford,Mustang Mach-E,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,283.0,0,43,879654593,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,46.8237199789168,-121.54722130132903
1N4AZ1CP480,King,Seattle,WA,97300,2020,Tesla,Model Y,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,162.0,0,19,631917450,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,46.26436910816888,-122.999238361152
1N4AZ1CP481,King,Bellevue,WA,97534,2017,Audi,e-tron,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,239.0,0,38,911399241,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,46.3371191641273,-121.88725780476912
1N4AZ1CP482,King,Bellevue,WA,91896,2020,Audi,e-tron,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,224.0,0,25,688748360,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,46.89912961338599,-121.7610116022953
1N4AZ1CP483,Multnomah,Portland,WA,96714,2023,Chevrolet,Bolt EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,146.0,0,36,964445228,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,47.77573495379155,-121.98812540129518
1N4AZ1CP484,King,Bellevue,WA,97793,2019,Nissan,Leaf,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,146.0,0,16,288554575,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,46.23971606411136,-122.78068191401056
1N4AZ1CP485,Los Angeles,Los Angeles,WA,92663,2018,Chevrolet,Volt,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,197.0,0,44,603260183,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,46.5303578495355,-122.63671498801816
1N4AZ1CP486,King,Seattle,WA,97604,2019,Tesla,Model Y,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,151.0,0,6,150686565,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,46.936300564220666,-121.20038327336671
1N4AZ1CP487,San Francisco,San Francisco,WA,94473,2020,Chevrolet,Bolt EV,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,187.0,0,7,525511217,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,47.5200658596911,-121.42795674878082
1N4AZ1CP488,Los Angeles,Los Angeles,WA,99810,2015,Chevrolet,Volt,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,141.0,0,28,994763176,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,47.36586968844059,-122.16202467338292
1N4AZ1CP489,King,Seattle,WA,92644,2015,Nissan,Leaf,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,82.0,0,15,503788326,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,46.70972156038642,-122.73512266081609
1N4AZ1CP490,Multnomah,Portland,WA,99143,2020,Audi,e-tron,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,300.0,0,40,581130428,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,47.08957942041453,-122.9852032676163
1N4AZ1CP491,Multnomah,Portland,WA,98288,2017,Audi,e-tron,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,96.0,0,13,518809328,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,46.691579943094844,-122.88236032851928
1N4AZ1CP492,Multnomah,Portland,WA,90493,2023,Chevrolet,Bolt EV,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,262.0,0,6,144300637,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,46.82608458762218,-121.22120778507934
1N4AZ1CP493,King,Seattle,WA,96196,2024,Tesla,Model S,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,160.0,0,39,392841491,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,46.24658021665362,-122.85473432350338
1N4AZ1CP494,San Francisco,San Francisco,WA,94510,2015,Ford,F-150 Lightning,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,126.0,0,19,813013904,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,46.82463120123401,-121.09972888164542
1N4AZ1CP495,King,Seattle,WA,99711,2022,Ford,F-150 Lightning,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,130.0,0,14,249980682,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,46.624268209318956,-121.62601646171518
1N4AZ1CP496,King,Bellevue,WA,99235,2015,Nissan,Ariya,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,77.0,0,35,382339892,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,47.36785894230568,-121.67732234245608
1N4AZ1CP497,Multnomah,Portland,WA,99804,2021,Nissan,Ariya,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,98.0,0,49,341340392,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,46.38646412197655,-122.27414928557327
1N4AZ1CP498,Multnomah,Portland,WA,93553,2015,Chevrolet,Bolt EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,134.0,0,41,428294003,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,47.57214581928807,-122.87411810297407
1N4AZ1CP499,Los Angeles,Los Angeles,WA,99310,2021,Chevrolet,Volt,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,149.0,0,18,509428753,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,46.40927545867942,-122.62970051459821
